ID;Ano;ID Eleccion;ID Region;Region;Territorio;Candidato;Sexo;Edad;ID Partido;Partido
2;2021;ALCALDES;1.0;DE TARAPACA;ALTO HOSPICIO;CAMILA ARCE FAJARDO;FEMENINO;38;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;ALTO HOSPICIO;GERMAN ANTONIO QUIROZ CANCINO;MASCULINO;68;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;ALTO HOSPICIO;JORGE ZAVALA VALENZUELA;MASCULINO;42;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;ALTO HOSPICIO;PATRICIO FERREIRA RIVERA;MASCULINO;54;PDC;PARTIDO DEMOCRATA CRISTIANO
2;2021;ALCALDES;1.0;DE TARAPACA;ALTO HOSPICIO;PAULA ANDREA ASTUDILLO DIAZ;FEMENINO;33;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;ALTO HOSPICIO;RENE DANIEL CACERES ARAYA;MASCULINO;53;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;CAMIÑA;ALEX DEMETRIO CARLOS SANCHEZ;MASCULINO;52;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;CAMIÑA;EVELYN MAMANI VIZA;FEMENINO;40;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;CAMIÑA;MARINA DEL CARMEN LUNA PLATERO;FEMENINO;57;RN;RENOVACION NACIONAL
2;2021;ALCALDES;1.0;DE TARAPACA;COLCHANE;ANDRES GARCIA FLORES;MASCULINO;31;UDI;UNION DEMOCRATA INDEPENDIENTE
2;2021;ALCALDES;1.0;DE TARAPACA;COLCHANE;JAVIER IGNACIO GARCIA CHOQUE;MASCULINO;45;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;HUARA;CARLOS ENRIQUE SILVA RIQUELME;MASCULINO;42;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;HUARA;JOSE BARTOLO VINAYA;MASCULINO;42;UDI;UNION DEMOCRATA INDEPENDIENTE
2;2021;ALCALDES;1.0;DE TARAPACA;HUARA;OSCAR PANTOJA TORO;MASCULINO;65;PS;PARTIDO SOCIALISTA DE CHILE
2;2021;ALCALDES;1.0;DE TARAPACA;HUARA;PAMELA ISABEL CARVAJAL CARLOS;FEMENINO;36;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;IQUIQUE;DANIELA CECILIA SOLARI VEGA;FEMENINO;42;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;IQUIQUE;FRANCISCO ALCAYAGA MOTTA;MASCULINO;35;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;IQUIQUE;MATIAS FELIPE RAMIREZ PASCAL;MASCULINO;36;PCCH;PARTIDO COMUNISTA DE CHILE
2;2021;ALCALDES;1.0;DE TARAPACA;IQUIQUE;MAURICIO SORIA MACCHIAVELLO;MASCULINO;50;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;PICA;IVAN INFANTE CHACON;MASCULINO;58;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;PICA;LEONEL ANTONIO VILAXA RAMIREZ;MASCULINO;53;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;PICA;RODRIGO FERNANDO VARGAS BRIONES;MASCULINO;56;PR;PARTIDO RADICAL DE CHILE
2;2021;ALCALDES;1.0;DE TARAPACA;POZO ALMONTE;EDWIN GONZALO LOPEZ PAVEZ;MASCULINO;48;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;POZO ALMONTE;JOSE FERNANDO MUÑOZ CACERES;MASCULINO;47;IND;INDEPENDIENTES
2;2021;ALCALDES;1.0;DE TARAPACA;POZO ALMONTE;RICHARD GODOY AGUIRRE;MASCULINO;42;PDC;PARTIDO DEMOCRATA CRISTIANO
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;ANTOFAGASTA;FABIAN OSSANDON BRICEÑO;MASCULINO;33;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;ANTOFAGASTA;JONATHAN RODRIGO VELASQUEZ RAMIREZ;MASCULINO;46;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;ANTOFAGASTA;MARIA INES VERDUGO ESCOBAR;FEMENINO;61;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;ANTOFAGASTA;PABLO ANDRES IRIARTE RAMIREZ;MASCULINO;32;PCCH;PARTIDO COMUNISTA DE CHILE
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;ANTOFAGASTA;ROBERTO CARLOS SOTO ALBALLAY;MASCULINO;38;UDI;UNION DEMOCRATA INDEPENDIENTE
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;ANTOFAGASTA;SEBASTIAN PATRICIO VIDELA CASTILLO;MASCULINO;34;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;ANTOFAGASTA;WILSON DIAZ VASQUEZ;MASCULINO;53;PS;PARTIDO SOCIALISTA DE CHILE
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;CALAMA;CAROLINA PAZ LATORRE CRUZ;FEMENINO;41;PDC;PARTIDO DEMOCRATA CRISTIANO
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;CALAMA;DANIEL AGUSTO PEREZ;MASCULINO;45;RN;RENOVACION NACIONAL
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;CALAMA;DINKA SOLANGE LOPEZ DURAN;FEMENINO;48;NUEVO TIEMPO;NUEVO TIEMPO
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;CALAMA;ELIECER DANIEL CHAMORRO VARGAS;MASCULINO;47;FREVS;FEDERACION REGIONALISTA VERDE SOCIAL
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;CALAMA;JORGE RICHARD OLIVARES PUENTES;MASCULINO;49;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;CALAMA;LEDY OSANDON FERRER;FEMENINO;51;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;CALAMA;MIGUEL ALBERTO BALLESTEROS CANDIA;MASCULINO;35;RD;REVOLUCION DEMOCRATICA
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;MARIA ELENA;CRISTIAN ALBERTO GARRIDO GARRIDO;MASCULINO;44;PH;PARTIDO HUMANISTA
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;MARIA ELENA;JORGE GODOY BOLVARAN;MASCULINO;63;PS;PARTIDO SOCIALISTA DE CHILE
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;MARIA ELENA;OMAR NORAMBUENA RIVERA;MASCULINO;54;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;MARIA ELENA;VIVIANA CUELLO RIVERA;FEMENINO;39;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;MEJILLONES;ENRIQUE ALEJANDRO VENEGAS AVENDAÑO;MASCULINO;37;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;MEJILLONES;MARCELINO SEGUNDO CARVAJAL FERREIRA;MASCULINO;70;PPD;PARTIDO POR LA DEMOCRACIA
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;OLLAGÜE;HUMBERTO JOSE FLORES GONZALEZ;MASCULINO;50;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;OLLAGÜE;MARCOS AURELIO GAETE FLORES;MASCULINO;52;UDI;UNION DEMOCRATA INDEPENDIENTE
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;OLLAGÜE;MARLENE PAMELA HURTADO MENDOZA;FEMENINO;47;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;OLLAGÜE;VICTOR NINA HUANCA;MASCULINO;45;PPD;PARTIDO POR LA DEMOCRACIA
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;OLLAGÜE;YESSICA ANGELICA MAMANI MORALES;FEMENINO;42;FREVS;FEDERACION REGIONALISTA VERDE SOCIAL
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;SAN PEDRO DE ATACAMA;ALIRO CATUR ZULETA;MASCULINO;63;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;SAN PEDRO DE ATACAMA;JUSTO ALEXIS ZULETA SANTANDER;MASCULINO;56;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;SAN PEDRO DE ATACAMA;MANUEL ALEJANDRO GARRIDO HERMOSILLA;MASCULINO;39;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;SAN PEDRO DE ATACAMA;MARIA TERESA VELIZ GUERRA;FEMENINO;49;PR;PARTIDO RADICAL DE CHILE
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;SAN PEDRO DE ATACAMA;SERGIO LUIS CUBILLOS VERASAY;MASCULINO;31;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;SIERRA GORDA;ADRIANA RIVERA VEGA;FEMENINO;43;RN;RENOVACION NACIONAL
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;SIERRA GORDA;DEBORAH DEL PILAR PAREDES CUEVAS;FEMENINO;40;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;SIERRA GORDA;INGRID GUERRERO GUERRERO;FEMENINO;38;PS;PARTIDO SOCIALISTA DE CHILE
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;TALTAL;GUILLERMO GRICERIO HIDALGO OCAMPO;MASCULINO;69;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;TALTAL;MARIO GILBERTO ACUÑA VILLALOBOS;MASCULINO;71;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;TALTAL;MESAC MOLGAS MUSTAFA;MASCULINO;59;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;TALTAL;PATRICIA DEBORA MUJICA SILVA;FEMENINO;56;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;TALTAL;SERGIO BELMOR ORELLANA MONTEJO;MASCULINO;63;PR;PARTIDO RADICAL DE CHILE
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;TOCOPILLA;GONZALO EUGENIO COVARRUBIAS FIGUEROA;MASCULINO;37;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;TOCOPILLA;JAIME PATRICIO ROJAS ALATA;MASCULINO;58;COMUNES;COMUNES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;TOCOPILLA;JORGE PEREZ GUAMAN;MASCULINO;58;RN;RENOVACION NACIONAL
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;TOCOPILLA;JUAN ENRIQUE ARRIAZA GAJARDO;MASCULINO;58;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;TOCOPILLA;LJUBICA ELENA KURTOVIC CORTES;FEMENINO;53;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;TOCOPILLA;LUIS RAFAEL MOYANO CRUZ;MASCULINO;73;IND;INDEPENDIENTES
2;2021;ALCALDES;2.0;DE ANTOFAGASTA;TOCOPILLA;PABLO PINASCO YAÑEZ;MASCULINO;73;PPD;PARTIDO POR LA DEMOCRACIA
2;2021;ALCALDES;3.0;DE ATACAMA;ALTO DEL CARMEN;CRISTIAN DIDY OLIVARES IRIARTE;MASCULINO;45;PR;PARTIDO RADICAL DE CHILE
2;2021;ALCALDES;3.0;DE ATACAMA;ALTO DEL CARMEN;DIANA LOBOS GAJARDO;FEMENINO;48;RN;RENOVACION NACIONAL
2;2021;ALCALDES;3.0;DE ATACAMA;CALDERA;BERNARDO HEVIA GARRIDO;MASCULINO;59;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;CALDERA;BRUNILDA GONZALEZ ANJEL;FEMENINO;54;PPD;PARTIDO POR LA DEMOCRACIA
2;2021;ALCALDES;3.0;DE ATACAMA;CALDERA;CAROLINA INES GONZALEZ HERNANDEZ;FEMENINO;41;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;CALDERA;EMILIO BIANCHI CAÑAS;MASCULINO;33;RN;RENOVACION NACIONAL
2;2021;ALCALDES;3.0;DE ATACAMA;CHAÑARAL;MARGARITA ALICIA FLORES SALAZAR;FEMENINO;61;PR;PARTIDO RADICAL DE CHILE
2;2021;ALCALDES;3.0;DE ATACAMA;CHAÑARAL;MELISSA ANDREA VARAS MONSALVE;FEMENINO;31;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;CHAÑARAL;NELIDA FRANCISCA VALENCIA FIGUEROA;FEMENINO;58;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;CHAÑARAL;RAUL SALAS AGUILERA;MASCULINO;42;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;COPIAPO;INTI SALAMANCA FERNANDEZ;MASCULINO;39;COMUNES;COMUNES
2;2021;ALCALDES;3.0;DE ATACAMA;COPIAPO;LUIS GABRIEL MARCOS PEREZ;MASCULINO;47;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;COPIAPO;MARCOS LOPEZ RIVERA;MASCULINO;64;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;COPIAPO;MAXIMILIANO ALBERTO BARRIONUEVO GARCIA;MASCULINO;33;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;COPIAPO;OSCAR EDUARDO ARAYA CAMPOS;MASCULINO;26;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;DIEGO DE ALMAGRO;ALONSO YERKO GUERRA RIVERA;MASCULINO;60;PR;PARTIDO RADICAL DE CHILE
2;2021;ALCALDES;3.0;DE ATACAMA;DIEGO DE ALMAGRO;MARIA TORREJON ROJAS;FEMENINO;49;PCCH;PARTIDO COMUNISTA DE CHILE
2;2021;ALCALDES;3.0;DE ATACAMA;DIEGO DE ALMAGRO;MARIO ARAYA ROJAS;MASCULINO;52;RN;RENOVACION NACIONAL
2;2021;ALCALDES;3.0;DE ATACAMA;FREIRINA;CESAR ORELLANA ORELLANA;MASCULINO;39;PS;PARTIDO SOCIALISTA DE CHILE
2;2021;ALCALDES;3.0;DE ATACAMA;FREIRINA;NICOLAS GALLARDO MARTINEZ;MASCULINO;35;RN;RENOVACION NACIONAL
2;2021;ALCALDES;3.0;DE ATACAMA;HUASCO;CARMEN HIDALGO NARRIAS;FEMENINO;59;PPD;PARTIDO POR LA DEMOCRACIA
2;2021;ALCALDES;3.0;DE ATACAMA;HUASCO;DANIEL DESIDERIO DIAZ TIRADO;MASCULINO;46;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;HUASCO;GENARO BRICEÑO TAPIA;MASCULINO;48;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;HUASCO;RONY ACUÑA BORQUEZ;MASCULINO;39;UDI;UNION DEMOCRATA INDEPENDIENTE
2;2021;ALCALDES;3.0;DE ATACAMA;TIERRA AMARILLA;CARLOS ROBERTO CAMPBELL ARAYA;MASCULINO;48;RD;REVOLUCION DEMOCRATICA
2;2021;ALCALDES;3.0;DE ATACAMA;TIERRA AMARILLA;CAROLINA GANGAS SOBARZO;FEMENINO;46;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;TIERRA AMARILLA;CRISTOBAL ZUÑIGA ARANCIBIA;MASCULINO;25;PCCH;PARTIDO COMUNISTA DE CHILE
2;2021;ALCALDES;3.0;DE ATACAMA;TIERRA AMARILLA;JOEL CARRIZO DIAZ;MASCULINO;58;PS;PARTIDO SOCIALISTA DE CHILE
2;2021;ALCALDES;3.0;DE ATACAMA;TIERRA AMARILLA;LUIS PACHECO PACHECO;MASCULINO;45;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;TIERRA AMARILLA;MONICA ALEJANDRA FUENTES RUBILAR;FEMENINO;47;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;TIERRA AMARILLA;YHANSS DELGADO QUEVEDO;MASCULINO;53;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;VALLENAR;ALEXIS DEL CARMEN LEMUS CAMPILLAY;MASCULINO;42;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;VALLENAR;ARMANDO FLORES JIMENEZ;MASCULINO;56;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;VALLENAR;IVAN MASCAREÑA SANTANA;MASCULINO;56;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;VALLENAR;KARINA ZARATE RODRIGUEZ;FEMENINO;43;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;VALLENAR;PEDRO PABLO OGALDE MENESES;MASCULINO;62;IND;INDEPENDIENTES
2;2021;ALCALDES;3.0;DE ATACAMA;VALLENAR;VICTOR ISLA LUTZ;MASCULINO;38;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;ANDACOLLO;ANGELA GUERRA ARAYA;FEMENINO;57;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;ANDACOLLO;CRISTIAN ESCALANTE VEGA;MASCULINO;40;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;ANDACOLLO;EDUARDO ALEJANDRO DUARTE YAÑEZ;MASCULINO;46;IGUALDAD;IGUALDAD
2;2021;ALCALDES;4.0;DE COQUIMBO;ANDACOLLO;GERALD ALBERT CERDA PIZARRO;MASCULINO;32;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;ANDACOLLO;WILSON NUÑEZ ZEPEDA;MASCULINO;50;PS;PARTIDO SOCIALISTA DE CHILE
2;2021;ALCALDES;4.0;DE COQUIMBO;CANELA;BERNARDO LEYTON LEMUS;MASCULINO;53;PCCH;PARTIDO COMUNISTA DE CHILE
2;2021;ALCALDES;4.0;DE COQUIMBO;CANELA;MARCIAL RUBEN SALAS CORTES;MASCULINO;56;RN;RENOVACION NACIONAL
2;2021;ALCALDES;4.0;DE COQUIMBO;CANELA;RUBEN ORLANDO CORTES CAMPUSANO;MASCULINO;56;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;COMBARBALA;EGIDIO BALTAZAR UGALDE GOMEZ;MASCULINO;61;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;COMBARBALA;KATHERINE SOLEDAD GALLEGUILLOS ZEPEDA;FEMENINO;46;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;COMBARBALA;PEDRO CASTILLO DIAZ;MASCULINO;39;PDC;PARTIDO DEMOCRATA CRISTIANO
2;2021;ALCALDES;4.0;DE COQUIMBO;COMBARBALA;RENAN GREGORIO UGALDE MEZA;MASCULINO;60;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;COMBARBALA;SERGIO HONOFRE ARAYA RAMIREZ;MASCULINO;50;PCCH;PARTIDO COMUNISTA DE CHILE
2;2021;ALCALDES;4.0;DE COQUIMBO;COQUIMBO;ALI MANUEL MANOUCHEHRI MOGHADAM KASHAN LOBOS;MASCULINO;34;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;COQUIMBO;FERNANDO VIVEROS REYES;MASCULINO;39;PCCH;PARTIDO COMUNISTA DE CHILE
2;2021;ALCALDES;4.0;DE COQUIMBO;COQUIMBO;MARCELO PEREIRA PERALTA;MASCULINO;39;PDC;PARTIDO DEMOCRATA CRISTIANO
2;2021;ALCALDES;4.0;DE COQUIMBO;COQUIMBO;MOIRA IVONNE NAVEA DIAZ;FEMENINO;50;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;COQUIMBO;PEDRO ANTONIO CASTILLO CASTILLO;MASCULINO;55;UDI;UNION DEMOCRATA INDEPENDIENTE
2;2021;ALCALDES;4.0;DE COQUIMBO;COQUIMBO;RICARDO VITALY LEDEZMA JIMENEZ;MASCULINO;48;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;ILLAPEL;DENIS CORTES AGUILERA;MASCULINO;42;PDC;PARTIDO DEMOCRATA CRISTIANO
2;2021;ALCALDES;4.0;DE COQUIMBO;ILLAPEL;ERNESTINA SARMIENTO RIVERA;FEMENINO;38;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;ILLAPEL;LUIS LEMUS ARACENA;MASCULINO;59;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;ILLAPEL;PATRICIO EDUARDO ASTUDILLO VALENCIA;MASCULINO;47;CONVERGENCIA;CONVERGENCIA SOCIAL
2;2021;ALCALDES;4.0;DE COQUIMBO;ILLAPEL;RICARDO DEL TRANSITO CASTILLO CASTILLO;MASCULINO;51;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;LA HIGUERA;UBERLINDA AQUEA BARRAZA;FEMENINO;50;PS;PARTIDO SOCIALISTA DE CHILE
2;2021;ALCALDES;4.0;DE COQUIMBO;LA HIGUERA;YERKO GALLEGUILLOS OSSANDON;MASCULINO;46;UDI;UNION DEMOCRATA INDEPENDIENTE
2;2021;ALCALDES;4.0;DE COQUIMBO;LA SERENA;ALEX FERNANDO GARRIDO TAPIA;MASCULINO;43;COMUNES;COMUNES
2;2021;ALCALDES;4.0;DE COQUIMBO;LA SERENA;CLAUDIO ISMAEL PIÑA NOVOA;MASCULINO;30;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;LA SERENA;JUAN CARLOS THENOUX CIUDAD;MASCULINO;59;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;LA SERENA;ROBERTO ELIAS JACOB JURE;MASCULINO;70;PR;PARTIDO RADICAL DE CHILE
2;2021;ALCALDES;4.0;DE COQUIMBO;LA SERENA;VICTOR HUGO CASTAÑEDA VARGAS;MASCULINO;58;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;LOS VILOS;CHRISTIAN FRANK GROSS HIDALGO;MASCULINO;41;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;LOS VILOS;JOCELYN ALEJANDRA TORDECILLA JORQUERA;FEMENINO;41;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;LOS VILOS;JUAN JALET HISI ESPINOZA;MASCULINO;43;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;LOS VILOS;MACARENA NAVEA ESPINOZA;FEMENINO;43;RN;RENOVACION NACIONAL
2;2021;ALCALDES;4.0;DE COQUIMBO;LOS VILOS;MANUEL MARCARIAN JULIO;MASCULINO;47;PCCH;PARTIDO COMUNISTA DE CHILE
2;2021;ALCALDES;4.0;DE COQUIMBO;LOS VILOS;OSCAR ENRIQUE PEREIRA PERALTA;MASCULINO;40;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;MONTE PATRIA;CAMILO OSSANDON ESPINOZA;MASCULINO;40;PDC;PARTIDO DEMOCRATA CRISTIANO
2;2021;ALCALDES;4.0;DE COQUIMBO;MONTE PATRIA;CRISTIAN DANIEL HERRERA PEÑA;MASCULINO;44;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;MONTE PATRIA;DARIO MOLINA SANHUEZA;MASCULINO;54;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;MONTE PATRIA;HERNAN BORQUEZ CASTILLO;MASCULINO;29;PCCH;PARTIDO COMUNISTA DE CHILE
2;2021;ALCALDES;4.0;DE COQUIMBO;OVALLE;CLAUDIO FERMIN RENTERIA LARRONDO;MASCULINO;68;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;OVALLE;HECTOR ENRIQUE MALUENDA CAÑETE;MASCULINO;53;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;OVALLE;JEANNETTE DEL CARMEN MEDINA ARAYA;FEMENINO;42;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;OVALLE;MARIO ALEJANDRO BARRIOS ROJAS;MASCULINO;50;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;OVALLE;MIGUEL SOLIS VIERA;MASCULINO;52;PCCH;PARTIDO COMUNISTA DE CHILE
2;2021;ALCALDES;4.0;DE COQUIMBO;OVALLE;RODRIGO GALVEZ PEREZ;MASCULINO;34;PH;PARTIDO HUMANISTA
2;2021;ALCALDES;4.0;DE COQUIMBO;OVALLE;WLADIMIR PLETICOSIC ORELLANA;MASCULINO;39;PDC;PARTIDO DEMOCRATA CRISTIANO
2;2021;ALCALDES;4.0;DE COQUIMBO;PAIHUANO;HERNAN AHUMADA AHUMADA;MASCULINO;44;RN;RENOVACION NACIONAL
2;2021;ALCALDES;4.0;DE COQUIMBO;PAIHUANO;LORENZO ROBERTO TORRES MEDINA;MASCULINO;66;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;PAIHUANO;MARIO ALFONSO ROJAS ROJAS;MASCULINO;65;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;PUNITAQUI;CARLOS ANTONIO ARAYA BUGUEÑO;MASCULINO;53;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;PUNITAQUI;CEDELINDA CARMEN VALDIVIA MORENO;FEMENINO;45;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;PUNITAQUI;HERMES DIAZ RIVERA;MASCULINO;55;EVOPOLI;EVOLUCION POLITICA
2;2021;ALCALDES;4.0;DE COQUIMBO;PUNITAQUI;HUGO BRAYAN BOLADOS TAPIA;MASCULINO;31;CONVERGENCIA;CONVERGENCIA SOCIAL
2;2021;ALCALDES;4.0;DE COQUIMBO;PUNITAQUI;MARTA ANGELICA CARVAJAL CORTES;FEMENINO;59;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;PUNITAQUI;PEDRO ALEJANDRO VALDIVIA RAMIREZ;MASCULINO;70;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;PUNITAQUI;PEDRO HUMBERTO ARAYA ZEPEDA;MASCULINO;57;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;RIO HURTADO;CARMEN JUANA OLIVARES DE LA RIVERA;FEMENINO;43;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;RIO HURTADO;EDGARD BENJAMIN ANJEL VELIZ;MASCULINO;32;IND;INDEPENDIENTES
2;2021;ALCALDES;4.0;DE COQUIMBO;RIO HURTADO;ROSA URQUETA GAHONA;FEMENINO;55;PDC;PARTIDO DEMOCRATA CRISTIANO
2;2021;ALCALDES;4.0;DE COQUIMBO;RIO HURTADO;SOLANO DE LA RIVERA CORTES;MASCULINO;55;UDI;UNION DEMOCRATA INDEPENDIENTE
